前项,后项,支持度,置信度,提升度
"迪奥香水, 祖玛珑香水",Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,0.022505878401074906,0.24632352941176466,1.5104122493487608
 CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,"迪奥香水, 博柏利香水",0.02200201545179711,0.1420824295010846,1.5079479237958249
"迪奥香水, 博柏利香水", CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,0.02200201545179711,0.2335115864527629,1.5079479237958247
浪凡香水,"安娜苏香水, 迪奥香水",0.028552233792408465,0.183585313174946,1.5076785581291428
"安娜苏香水, 迪奥香水",浪凡香水,0.028552233792408465,0.23448275862068965,1.5076785581291428
Dior迪奥真我香水女士 -100ml淡香水EDT,"卡文克莱香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",0.02032247228753779,0.12372188139059304,1.5064214351729874
"卡文克莱香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",Dior迪奥真我香水女士 -100ml淡香水EDT,0.02032247228753779,0.24744376278118607,1.5064214351729874
美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,"祖玛珑香水, 兰蔻香水",0.021666106818945246,0.1372340425531915,1.5047725402609615
"祖玛珑香水, 兰蔻香水",美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,0.021666106818945246,0.23756906077348064,1.5047725402609613
"祖玛珑香水, 兰蔻香水","安娜苏香水, 卡文克莱香水",0.026200873362445413,0.287292817679558,1.5044339810590046
"安娜苏香水, 卡文克莱香水","祖玛珑香水, 兰蔻香水",0.026200873362445413,0.1372031662269129,1.5044339810590044
"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 迪奥香水",博柏利香水,0.022841787033926773,0.4290220820189275,1.5008210789310776
博柏利香水,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 迪奥香水",0.022841787033926773,0.0799059929494712,1.5008210789310776
迪奥Dior香水 真我女士浓香100ML,"祖玛珑香水, 菲拉格慕香水",0.020490426603963722,0.1293743372216331,1.4986280229914466
"祖玛珑香水, 菲拉格慕香水",迪奥Dior香水 真我女士浓香100ML,0.020490426603963722,0.23735408560311286,1.4986280229914464
"安娜苏香水, 迪奥香水","卡文克莱香水, 祖玛珑香水",0.026536781995297277,0.21793103448275863,1.4983387751851558
"卡文克莱香水, 祖玛珑香水","安娜苏香水, 迪奥香水",0.026536781995297277,0.18244803695150116,1.4983387751851558
Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒,"卡文克莱香水, 宝格丽女士香水",0.021330198186093382,0.13106295149638802,1.4977904284251329
"卡文克莱香水, 宝格丽女士香水",Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒,0.021330198186093382,0.24376199616122837,1.4977904284251329
"卡文克莱香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",迪奥Dior香水 真我女士浓香100ML,0.020154517971111858,0.23715415019762848,1.4973656524673171
迪奥Dior香水 真我女士浓香100ML,"卡文克莱香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",0.020154517971111858,0.12725344644750797,1.4973656524673171
"卡文克莱香水, 马克.雅可布香水",宝格丽女士香水,0.020658380920389654,0.24212598425196852,1.4923582921700007
宝格丽女士香水,"卡文克莱香水, 马克.雅可布香水",0.020658380920389654,0.12732919254658384,1.4923582921700005
Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),"宝格丽女士香水, 卡文克莱香水",0.020490426603963722,0.1304812834224599,1.4911431122789371
"宝格丽女士香水, 卡文克莱香水",Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),0.020490426603963722,0.23416506717850288,1.4911431122789371
"浪凡香水, 兰蔻香水",迪奥香水,0.021330198186093382,0.4219269102990033,1.490007606121154
迪奥香水,"浪凡香水, 兰蔻香水",0.021330198186093382,0.0753262158956109,1.490007606121154
"安娜苏香水, 祖玛珑香水","卡文克莱香水, 迪奥香水",0.026536781995297277,0.2228490832157969,1.4891621116350784
"卡文克莱香水, 迪奥香水","安娜苏香水, 祖玛珑香水",0.026536781995297277,0.17732884399551066,1.4891621116350782
"博柏利香水, 阿玛尼Gio寄情水男士淡香水 50ML",菲拉格慕香水,0.021834061135371178,0.41269841269841273,1.4883139607549059
菲拉格慕香水,"博柏利香水, 阿玛尼Gio寄情水男士淡香水 50ML",0.021834061135371178,0.07874015748031496,1.4883139607549056
迪奥香水,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 兰蔻香水",0.021498152502519314,0.07591933570581257,1.4869201473434475
"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 兰蔻香水",迪奥香水,0.021498152502519314,0.42105263157894735,1.4869201473434475
"卡文克莱香水, 迪奥香水, 兰蔻香水",祖玛珑香水,0.02267383271750084,0.42056074766355134,1.4860645053939376
祖玛珑香水,"卡文克莱香水, 迪奥香水, 兰蔻香水",0.02267383271750084,0.08011869436201781,1.4860645053939376
宝格丽女士香水,"卡文克莱香水, 博士淡香水",0.02032247228753779,0.12525879917184266,1.4856392236437275
"卡文克莱香水, 博士淡香水",宝格丽女士香水,0.02032247228753779,0.24103585657370516,1.4856392236437275
兰蔻香水,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 博柏利香水",0.02267383271750084,0.08007117437722419,1.485183091096551
"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 博柏利香水",兰蔻香水,0.02267383271750084,0.42056074766355134,1.4851830910965507
" CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 兰蔻香水",迪奥香水,0.021330198186093382,0.42052980132450335,1.4850738061008855
迪奥香水," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 兰蔻香水",0.021330198186093382,0.0753262158956109,1.4850738061008852
迪奥香水," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 祖玛珑香水",0.020826335236815586,0.07354685646500592,1.4843999437038822
" CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 祖玛珑香水",迪奥香水,0.020826335236815586,0.42033898305084744,1.4843999437038822
祖玛珑香水,"迪奥香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",0.022505878401074906,0.07952522255192879,1.484304624057003
"迪奥香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",祖玛珑香水,0.022505878401074906,0.42006269592476486,1.484304624057003
"卡文克莱香水, 祖玛珑香水, 菲拉格慕香水",博柏利香水,0.020658380920389654,0.4241379310344828,1.4837351594473034
博柏利香水,"卡文克莱香水, 祖玛珑香水, 菲拉格慕香水",0.020658380920389654,0.07226792009400704,1.4837351594473032
马克.雅可布香水,"卡文克莱香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",0.020826335236815586,0.12903225806451613,1.483123676672064
"卡文克莱香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",马克.雅可布香水,0.020826335236815586,0.23938223938223938,1.4831236766720637
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,"博柏利香水, 祖玛珑香水",0.021498152502519314,0.13689839572192514,1.4819873602333495
"博柏利香水, 祖玛珑香水",Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.021498152502519314,0.23272727272727273,1.4819873602333495
菲拉格慕香水,"迪奥Dior香水 真我女士浓香100ML, 祖玛珑香水",0.020490426603963722,0.0738946093276802,1.4813754341313399
"迪奥Dior香水 真我女士浓香100ML, 祖玛珑香水",菲拉格慕香水,0.020490426603963722,0.4107744107744108,1.4813754341313399
迪奥香水,"卡文克莱香水, 博柏利香水, 兰蔻香水",0.02267383271750084,0.08007117437722419,1.480570721248425
"卡文克莱香水, 博柏利香水, 兰蔻香水",迪奥香水,0.02267383271750084,0.4192546583850931,1.480570721248425
博柏利香水,"范思哲香水, 兰蔻香水",0.020826335236815586,0.07285546415981198,1.4804827085580905
"范思哲香水, 兰蔻香水",博柏利香水,0.020826335236815586,0.42320819112627983,1.4804827085580905
 CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,"迪奥香水, 兰蔻香水",0.021330198186093382,0.13774403470715835,1.4803754199393877
"迪奥香水, 兰蔻香水", CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,0.021330198186093382,0.22924187725631764,1.4803754199393875
安娜苏香水,"迪奥香水, 博柏利香水, 兰蔻香水",0.020826335236815586,0.054697838553153945,1.480322412479448
"迪奥香水, 博柏利香水, 兰蔻香水",安娜苏香水,0.020826335236815586,0.5636363636363635,1.4803224124794478
Chanel香奈儿COCO可可小姐女士淡香水100ml,"祖玛珑香水, 菲拉格慕香水",0.020490426603963722,0.12774869109947645,1.4797970949538577
"祖玛珑香水, 菲拉格慕香水",Chanel香奈儿COCO可可小姐女士淡香水100ml,0.020490426603963722,0.23735408560311286,1.4797970949538575
"安娜苏香水, 浪凡香水",迪奥香水,0.028552233792408465,0.41871921182266014,1.4786798263298448
迪奥香水,"安娜苏香水, 浪凡香水",0.028552233792408465,0.10083036773428232,1.4786798263298446
阿玛尼Gio寄情水男士淡香水 50ML,"博柏利香水, 菲拉格慕香水",0.021834061135371178,0.13756613756613756,1.4784635073443737
"博柏利香水, 菲拉格慕香水",阿玛尼Gio寄情水男士淡香水 50ML,0.021834061135371178,0.23465703971119128,1.4784635073443733
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,"安娜苏香水, 兰蔻香水",0.0282163251595566,0.1804511278195489,1.4778624691026054
"安娜苏香水, 兰蔻香水",迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.0282163251595566,0.2310866574965612,1.4778624691026052
"迪奥香水, 兰蔻香水",迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.021498152502519314,0.23104693140794222,1.4776084098849496
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,"迪奥香水, 兰蔻香水",0.021498152502519314,0.13748657357679914,1.4776084098849496
"卡文克莱香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装",博柏利香水,0.03443063486731609,0.42181069958847733,1.475593951439362
博柏利香水,"卡文克莱香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装",0.03443063486731609,0.12044653349001173,1.475593951439362
"卡文克莱香水, 祖玛珑香水","安娜苏香水, 兰蔻香水",0.026200873362445413,0.18013856812933024,1.4753026611307183
"安娜苏香水, 兰蔻香水","卡文克莱香水, 祖玛珑香水",0.026200873362445413,0.21458046767537825,1.4753026611307183
卡文克莱香水,"迪奥香水, 博柏利香水, 祖玛珑香水",0.022841787033926773,0.04855408782577651,1.4749542801769049
"迪奥香水, 博柏利香水, 祖玛珑香水",卡文克莱香水,0.022841787033926773,0.6938775510204083,1.4749542801769049
浪凡香水,"迪奥香水, 兰蔻香水",0.021330198186093382,0.13714902807775378,1.4739807097020685
"迪奥香水, 兰蔻香水",浪凡香水,0.021330198186093382,0.22924187725631764,1.4739807097020683
迪奥香水," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 博柏利香水",0.02200201545179711,0.07769869513641756,1.4733058307077394
" CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 博柏利香水",迪奥香水,0.02200201545179711,0.41719745222929944,1.4733058307077394
"博柏利香水, 祖玛珑香水",范思哲香水,0.02116224386966745,0.22909090909090907,1.473010013744355
范思哲香水,"博柏利香水, 祖玛珑香水",0.02116224386966745,0.13606911447084233,1.473010013744355
"博柏利香水, 兰蔻香水",Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.022337924084648974,0.23130434782608697,1.4729262962101837
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,"博柏利香水, 兰蔻香水",0.022337924084648974,0.14224598930481283,1.4729262962101837
"卡文克莱香水, 马克.雅可布香水",Chanel香奈儿COCO可可小姐女士淡香水100ml,0.020154517971111858,0.2362204724409449,1.4727295213752734
Chanel香奈儿COCO可可小姐女士淡香水100ml,"卡文克莱香水, 马克.雅可布香水",0.020154517971111858,0.1256544502617801,1.4727295213752731
 CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,"迪奥香水, 祖玛珑香水",0.020826335236815586,0.13449023861171366,1.4719758836289396
"迪奥香水, 祖玛珑香水", CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ,0.020826335236815586,0.2279411764705882,1.4719758836289394
"卡文克莱香水, 迪奥香水, 祖玛珑香水",兰蔻香水,0.02267383271750084,0.41666666666666663,1.4714313958086198
兰蔻香水,"卡文克莱香水, 迪奥香水, 祖玛珑香水",0.02267383271750084,0.08007117437722419,1.4714313958086198
Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,"迪奥香水, 兰蔻香水",0.021498152502519314,0.13689839572192514,1.4712870904843722
"迪奥香水, 兰蔻香水",Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装,0.021498152502519314,0.23104693140794222,1.4712870904843722
博柏利香水,"卡文克莱香水, 迪奥香水, 兰蔻香水",0.02267383271750084,0.07931844888366626,1.471221322907629
"卡文克莱香水, 迪奥香水, 兰蔻香水",博柏利香水,0.02267383271750084,0.42056074766355134,1.471221322907629
"祖玛珑香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",博柏利香水,0.021330198186093382,0.42052980132450335,1.4711130652679747
博柏利香水,"祖玛珑香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",0.021330198186093382,0.07461809635722677,1.4711130652679743
"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 迪奥香水",兰蔻香水,0.022505878401074906,0.4161490683229813,1.4696035307206587
兰蔻香水,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 迪奥香水",0.022505878401074906,0.07947805456702253,1.4696035307206587
"卡文克莱香水, 迪奥香水, 祖玛珑香水",博柏利香水,0.022841787033926773,0.4197530864197531,1.468395932164048
博柏利香水,"卡文克莱香水, 迪奥香水, 祖玛珑香水",0.022841787033926773,0.0799059929494712,1.4683959321640478
"祖玛珑香水, 兰蔻香水",意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,0.021498152502519314,0.23572744014732966,1.4681183876958166
意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,"祖玛珑香水, 兰蔻香水",0.021498152502519314,0.13389121338912133,1.4681183876958166
迪奥香水,"卡文克莱香水, 祖玛珑香水, 兰蔻香水",0.02267383271750084,0.08007117437722419,1.4669039145907472
"卡文克莱香水, 祖玛珑香水, 兰蔻香水",迪奥香水,0.02267383271750084,0.41538461538461535,1.466903914590747
"卡文克莱香水, 博柏利香水",香奈儿可可小姐淡香水（瓶装）,0.034934497816593885,0.22907488986784136,1.4665719293259436
香奈儿可可小姐淡香水（瓶装）,"卡文克莱香水, 博柏利香水",0.034934497816593885,0.2236559139784946,1.4665719293259436
